"k","n_eff","delta_chi2","amp","phase"
8.14,6.19278627513295,947.599184581115,34.2287959023792,2.73778028654731
8.16,6.20800196622664,942.142104993647,33.103596368908,2.73132835878822
8.18,6.22321765732033,935.352079773038,32.0343596520934,2.72550388500047
8.2,6.23843334841403,927.23511701851,31.014085239813,2.72035144431898
8.22,6.25364903950772,917.805598065726,30.0368365386508,2.71591762805189
8.24,6.26886473060141,907.086626606273,29.0976057945306,2.71225085421733
8.26,6.2840804216951,895.110205050802,28.192203597494,2.7094010981197
8.28,6.2992961127888,881.917211586126,27.3171667004315,2.70741952137033
8.3,6.31451180388249,867.557156196148,26.4696791862131,2.70635798004092
8.32,6.32972749497618,852.087700584674,25.6475030152644,2.70626839146767
8.34,6.34494318606988,835.57393532469,24.8489147688323,2.70720193899113
8.36,6.36015887716357,818.087417390623,24.0726460369334,2.70920809513511
8.38,6.37537456825726,799.704982097766,23.3178254301101,2.71233344703015
8.4,6.39059025935095,780.507354852474,22.5839206533159,2.71662031401192
8.42,6.40580595044465,760.577599406963,21.8706794924356,2.72210515705496
