"k","n_eff","delta_chi2","amp","phase"
29.4,22.3670659077283,0.779131178918419,0.424999723839524,-0.810835419210999
29.42,22.382281598822,0.773633703975975,0.423909546468711,-0.846250847652321
29.44,22.3974972899157,0.767671588310805,0.422748601026276,-0.881004952406032
29.46,22.4127129810094,0.761189146879531,0.421491140174448,-0.915040033816685
29.48,22.4279286721031,0.754127429599066,0.42010930646607,-0.948304969435285
29.5,22.4431443631968,0.746425818492696,0.418573709522621,-0.980755449556993
29.52,22.4583600542905,0.738023668164658,0.416854009384017,-1.01235400197989
29.54,22.4735757453842,0.728861957554216,0.414919492568937,-1.04306982373369
29.56,22.4887914364779,0.718884920842072,0.412739629091829,-1.07287844230585
29.58,22.5040071275716,0.70804162591088,0.410284600611974,-1.10176123137978
